axis_id,layer,train_accuracy,test_accuracy,test_ci_low,test_ci_high,random_null_mean,permutation_null_mean,permutation_p,permutation_q_bh,axis_norm,score
drug_poisoning_vs_nondrug_poisoning_ccs,14,0.5095238095238095,0.3888888888888889,0.28888888888888886,0.4888888888888889,0.48758,0.5011533333333333,0.949,0.9924378698224853,260.65093994140625,-0.09869111111111112
drug_poisoning_vs_nondrug_poisoning_ccs,15,0.4936507936507937,0.4666666666666667,0.36666666666666664,0.5666666666666667,0.4953977777777778,0.49998888888888887,0.8056,0.9316462585034013,155.90667724609375,-0.02873111111111115
drug_poisoning_vs_nondrug_poisoning_ccs,16,0.5333333333333333,0.5111111111111111,0.4111111111111111,0.6111111111111112,0.5037466666666667,0.49985999999999997,0.4046,0.5637061224489797,164.20408630371094,0.007364444444444396
drug_poisoning_vs_nondrug_poisoning_ccs,17,0.5873015873015873,0.5666666666666667,0.4666666666666667,0.6666666666666666,0.5110577777777777,0.49982666666666664,0.049,0.11152000000000001,214.8575439453125,0.05560888888888893
drug_poisoning_vs_nondrug_poisoning_ccs,18,0.6634920634920635,0.7222222222222222,0.6222222222222222,0.8111111111111111,0.5079755555555555,0.4998044444444445,0.0,0.0,221.4622039794922,0.2142466666666667
drug_poisoning_vs_nondrug_poisoning_ccs,19,0.7825396825396825,0.5111111111111111,0.4111111111111111,0.6111111111111112,0.5045799999999999,0.5002422222222221,0.3778,0.5307933884297521,243.6466064453125,0.006531111111111154
drug_poisoning_vs_nondrug_poisoning_ccs,20,0.8142857142857143,0.6666666666666666,0.5666666666666667,0.7555555555555555,0.5082800000000001,0.5003133333333333,0.0062,0.02291304347826087,305.8942565917969,0.15838666666666656
drug_poisoning_vs_nondrug_poisoning_ccs,21,0.7365079365079366,0.5111111111111111,0.4111111111111111,0.6111111111111112,0.5048577777777778,0.49818888888888885,0.4464,0.6071040000000001,386.0981750488281,0.006253333333333222
drug_poisoning_vs_nondrug_poisoning_ccs,22,0.6888888888888889,0.7,0.6,0.7888888888888889,0.5124333333333334,0.5015666666666667,0.0062,0.02291304347826087,575.8538208007812,0.18756666666666655
drug_poisoning_vs_nondrug_poisoning_ccs,23,0.7888888888888889,0.6111111111111112,0.5111111111111111,0.7111111111111111,0.5069022222222221,0.5001133333333333,0.0182,0.04911111111111112,763.2964477539062,0.10420888888888902
drug_poisoning_vs_nondrug_poisoning_ccs,24,0.7698412698412699,0.6333333333333333,0.5333333333333333,0.7333333333333333,0.5112533333333333,0.5010288888888889,0.0088,0.02876923076923077,1225.0186767578125,0.12207999999999997
drug_poisoning_vs_nondrug_poisoning_ccs,25,0.7222222222222222,0.5555555555555556,0.45527777777777784,0.6555555555555556,0.5126222222222223,0.5007844444444444,0.1758,0.2973731343283582,1469.88525390625,0.04293333333333327
drug_poisoning_vs_nondrug_poisoning_ccs,26,0.7523809523809524,0.6777777777777778,0.5777777777777777,0.7666666666666667,0.5151133333333333,0.5001977777777779,0.0032,0.014506666666666668,1935.7298583984375,0.1626644444444445
drug_poisoning_vs_nondrug_poisoning_ccs,27,0.7507936507936508,0.7777777777777778,0.6888888888888889,0.8555555555555555,0.5143088888888888,0.5008866666666667,0.0002,0.002518518518518519,2159.953125,0.263468888888889
drug_poisoning_vs_nondrug_poisoning_ccs,28,0.8111111111111111,0.6444444444444445,0.5444444444444444,0.7444444444444445,0.5172711111111111,0.5001111111111112,0.02,0.05271317829457364,2323.91748046875,0.12717333333333336
drug_poisoning_vs_nondrug_poisoning_ccs,29,0.834920634920635,0.6444444444444445,0.5444444444444444,0.7444444444444445,0.5181399999999999,0.4981511111111111,0.0184,0.04925984251968504,2636.131591796875,0.12630444444444455
drug_poisoning_vs_nondrug_poisoning_ccs,30,0.8111111111111111,0.6444444444444445,0.5444444444444444,0.7444444444444445,0.5199977777777778,0.4980333333333334,0.0508,0.1143841059602649,3055.59765625,0.1244466666666667
drug_poisoning_vs_nondrug_poisoning_ccs,31,0.7984126984126985,0.5888888888888889,0.4888888888888889,0.6888888888888889,0.5194555555555554,0.5015,0.087,0.16770786516853933,3313.546630859375,0.06943333333333346
drug_poisoning_vs_nondrug_poisoning_ccs,32,0.746031746031746,0.5111111111111111,0.4111111111111111,0.6111111111111112,0.5171822222222223,0.50084,0.1892,0.3168866995073892,3453.803466796875,-0.006071111111111249
drug_poisoning_vs_nondrug_poisoning_ccs,33,0.8761904761904762,0.6555555555555556,0.5555555555555556,0.7555555555555555,0.5229577777777777,0.4998177777777777,0.0162,0.04514754098360656,20.133256912231445,0.13259777777777781
eye_inflammation_vs_other_eye_ccs,0,0.5,0.5055555555555555,0.43333333333333335,0.5777777777777777,0.5015322222222222,0.4997855555555556,0.014,0.04,2.107944965362549,0.004023333333333379
eye_inflammation_vs_other_eye_ccs,1,0.5452380952380952,0.5,0.42777777777777776,0.5722222222222222,0.5005766666666667,0.50003,0.9864,0.9924378698224853,3.844759225845337,-0.0005766666666666698
eye_inflammation_vs_other_eye_ccs,2,0.5214285714285715,0.5055555555555555,0.42777777777777776,0.5777777777777777,0.5034133333333333,0.49992111111111115,0.0634,0.13388819875776398,8.395304679870605,0.0021422222222222675
